,Unnamed: 0,Date_0,0,Date_1,1,Date_2,2,Date_3,3,Date_4,4,Date_5,5,Date_6,6,Date_7,7,Date_8,8,Date_9,9,Date_10,10,Date_11,11,Date_12,12,Date_13,13,Date_14,14,Date_15,15,Date_16,16,Date_17,17,Date_18,18,Date_19,19,Date_20,20,Date_21,21,Date_22,22,Date_23,23,Date_24,24,Date_25,25,Date_26,26,Date_27,27,Date_28,28,Date_29,29,Date_30,30,Date_31,31,Date_32,32,Date_33,33,Date_34,34,Date_35,35,Date_36,36,Date_37,37,Date_38,38,Date_39,39,Date_40,40,Date_41,41,Date_42,42,Date_43,43,Date_44,44,Date_45,45,Date_46,46,Date_47,47,Date_48,48,Date_49,49,Date_50,50,Unnamed: 0,Date_51,51,Date_52,52,Date_53,53,Date_54,54,Date_55,55,Date_56,56,Date_57,57,Date_58,58,Date_59,59,Date_60,60,Date_61,61,Date_62,62,Date_63,63,Date_64,64,Date_65,65,Date_66,66,Date_67,67,Date_68,68,Date_69,69,Date_70,70,Date_71,71,Date_72,72,Date_73,73,Date_74,74,Date_75,75,Date_76,76,Date_77,77,Date_78,78,Date_79,79,Date_80,80,Date_81,81,Date_82,82,Date_83,83,Date_84,84,Date_85,85,Date_86,86,Date_87,87,Date_88,88,Date_89,89,Date_90,90,Date_91,91,Date_92,92,Date_93,93,Date_94,94,Date_95,95,Date_96,96,Date_97,97,Date_98,98,Date_99,99
31,31.0,2022-03-20,2872.0,2022-03-20,2463.0,2022-03-23,3875.0,2022-03-20,1915.0,2022-03-20,2332.0,2022-03-28,2251.0,2022-03-20,2214.0,2022-03-22,1813.0,2022-03-20,2325.0,2022-03-21,1939.0,2022-03-23,5178.0,2022-03-22,1891.0,2022-03-22,2209.0,2022-03-20,2066.0,2022-03-20,2379.0,2022-03-23,2394.0,2022-03-23,2679.0,2022-03-22,2420.0,2022-03-20,2140.0,2022-03-22,2125.0,2022-03-25,6578.0,2022-03-23,5849.0,2022-03-20,2330.0,2022-03-23,5080.0,2022-03-22,1899.0,2022-03-20,2492.0,2022-06-06,2324.0,2022-03-20,2290.0,2022-03-26,7474.0,2022-03-20,7194.0,2022-03-20,2067.0,2022-03-22,2246.0,2022-03-20,2363.0,2022-03-20,1959.0,2022-03-20,2003.0,2022-03-20,2222.0,2022-03-20,2316.0,2022-03-22,1834.0,2022-03-20,1980.0,2022-03-20,1930.0,2022-03-22,2131.0,2022-03-20,2245.0,2022-03-25,8091.0,2022-03-23,5205.0,2022-03-20,7632.0,2022-03-28,2229.0,2022-02-28,7995.0,2022-03-20,2026.0,2022-03-26,2165.0,2022-03-20,2196.0,2022-03-20,2295.0,31,2022-03-21,1823.0,2022-03-20,2392.0,2022-03-21,1907.0,2022-03-20,2108.0,2022-03-20,5147.0,2022-03-20,2065.0,2022-03-20,2540.0,2022-03-21,1922.0,2022-03-23,6082.0,2022-03-22,1832.0,2022-03-21,1934.0,2022-03-20,1938.0,2022-03-20,2177.0,2022-03-26,2961.0,2022-03-21,1934.0,2022-03-22,2348.0,2022-03-20,6680.0,2022-03-21,1906.0,2022-03-22,1919.0,2022-03-22,2075.0,2022-03-21,2510.0,2022-03-20,2564.0,2022-03-20,2271.0,2022-03-22,2247.0,2022-02-22,4131,2022-03-20,2222.0,2022-03-23,5929.0,2022-03-22,2298.0,2022-05-09,1787.0,2022-03-20,2252.0,2022-03-20,2117.0,2022-02-24,6275.0,2022-06-08,3782.0,2022-03-20,2165.0,2022-03-23,2983.0,2022-03-21,2005.0,2022-03-20,2332.0,2022-03-20,1964.0,2022-03-21,1932.0,2022-03-20,2477.0,2022-03-20,2091.0,2022-03-21,1850.0,2022-03-20,1922.0,2022-03-21,2020.0,2022-03-22,1858.0,2022-02-28,2121.0,2022-03-22,2372.0,2022-03-21,2020.0,2022-03-20,2205.0
32,32.0,2022-03-22,2818.0,2022-03-23,2257.0,2022-03-25,6840.0,2022-03-23,2064.0,2022-03-23,2317.0,2022-03-30,2182.0,2022-03-23,2583.0,2022-03-24,6992.0,2022-03-23,4043.0,2022-03-23,2075.0,2022-03-25,6327.0,2022-03-24,2128.0,2022-03-24,4207.0,2022-03-23,2055.0,2022-03-22,2222.0,2022-03-25,6943.0,2022-03-25,6281.0,2022-03-24,2401.0,2022-03-23,2184.0,2022-03-24,2248.0,2022-03-27,3088.0,2022-03-26,4776.0,2022-03-23,2323.0,2022-03-26,2439.0,2022-03-24,2196.0,2022-03-22,2398.0,2022-06-11,2003.0,2022-03-23,2311.0,2022-03-29,3010.0,2022-03-23,5496.0,2022-03-22,2224.0,2022-03-24,2446.0,2022-03-23,5469.0,2022-03-23,2224.0,2022-03-23,2030.0,2022-03-22,2312.0,2022-03-23,2439.0,2022-03-24,2160.0,2022-03-23,2256.0,2022-03-23,2135.0,2022-03-24,2239.0,2022-03-23,2321.0,2022-03-27,6370.0,2022-03-25,6354.0,2022-03-22,7196.0,2022-03-30,2078.0,2022-03-02,6098.0,2022-03-22,2043.0,2022-03-28,5064.0,2022-03-23,2284.0,2022-03-23,2331.0,32,2022-03-23,2044.0,2022-03-23,2432.0,2022-03-23,2004.0,2022-03-23,2081.0,2022-03-22,5064.0,2022-03-23,5209.0,2022-03-23,5403.0,2022-03-23,2018.0,2022-03-25,6061.0,2022-03-24,2169.0,2022-03-23,2274.0,2022-03-23,2217.0,2022-03-23,2535.0,2022-03-28,1864.0,2022-03-23,2118.0,2022-03-24,2509.0,2022-03-22,6589.0,2022-03-23,1999.0,2022-03-24,2242.0,2022-03-24,2283.0,2022-03-23,2581.0,2022-03-23,3985.0,2022-03-22,2146.0,2022-03-24,2439.0,2022-02-24,3287,2022-03-23,2311.0,2022-03-25,6612.0,2022-03-24,2373.0,2022-05-12,8074.0,2022-03-23,2338.0,2022-03-23,2213.0,2022-02-26,2172.0,2022-06-13,4170.0,2022-03-22,2072.0,2022-03-25,4961.0,2022-03-23,4075.0,2022-03-22,2261.0,2022-03-22,2029.0,2022-03-23,4805.0,2022-03-23,5349.0,2022-03-22,2121.0,2022-03-23,2043.0,2022-03-23,2026.0,2022-03-23,2055.0,2022-03-24,2105.0,2022-03-01,2025.0,2022-03-24,2421.0,2022-03-23,2075.0,2022-03-23,2162.0
33,33.0,2022-03-25,2331.0,2022-03-25,2429.0,2022-03-28,6619.0,2022-03-25,1959.0,2022-03-25,2374.0,2022-04-02,1962.0,2022-03-25,3061.0,2022-03-27,3163.0,2022-03-25,2295.0,2022-03-26,1936.0,2022-03-28,4328.0,2022-03-27,2356.0,2022-03-27,2940.0,2022-03-25,2013.0,2022-03-25,2711.0,2022-03-28,7113.0,2022-03-28,7000.0,2022-03-27,4939.0,2022-03-25,2250.0,2022-03-27,2046.0,2022-03-30,3860.0,2022-03-28,7755.0,2022-03-25,2383.0,2022-03-28,7480.0,2022-03-27,1850.0,2022-03-25,2782.0,2022-06-16,5326.0,2022-03-25,2319.0,2022-03-31,1890.0,2022-03-25,4736.0,2022-03-25,2233.0,2022-03-27,2410.0,2022-03-25,6206.0,2022-03-25,3782.0,2022-03-25,2051.0,2022-03-25,2275.0,2022-03-25,2431.0,2022-03-27,1911.0,2022-03-25,5321.0,2022-03-25,3128.0,2022-03-27,2061.0,2022-03-25,2214.0,2022-03-30,5036.0,2022-03-28,5029.0,2022-03-25,6600.0,2022-04-02,2006.0,2022-03-03,6942.0,2022-03-25,2035.0,2022-03-31,2107.0,2022-03-25,2270.0,2022-03-25,2297.0,33,2022-03-26,1819.0,2022-03-25,2454.0,2022-03-26,1912.0,2022-03-25,2044.0,2022-03-25,3974.0,2022-03-25,5661.0,2022-03-25,4818.0,2022-03-26,1898.0,2022-03-28,6707.0,2022-03-27,1798.0,2022-03-26,5541.0,2022-03-25,5368.0,2022-03-25,3105.0,2022-03-31,1887.0,2022-03-26,1920.0,2022-03-27,2403.0,2022-03-25,6404.0,2022-03-26,1875.0,2022-03-27,1965.0,2022-03-27,2022.0,2022-03-26,2183.0,2022-03-25,3165.0,2022-03-25,2134.0,2022-03-27,1939.0,2022-02-26,2130,2022-03-25,2358.0,2022-03-28,6839.0,2022-03-27,2246.0,2022-05-14,9118.0,2022-03-25,3081.0,2022-03-25,2247.0,2022-02-28,2139.0,2022-06-18,6749.0,2022-03-25,2537.0,2022-03-28,6639.0,2022-03-26,2173.0,2022-03-25,2336.0,2022-03-25,2055.0,2022-03-26,4359.0,2022-03-25,4644.0,2022-03-25,2156.0,2022-03-26,5730.0,2022-03-25,2092.0,2022-03-26,2003.0,2022-03-27,1827.0,2022-03-03,2016.0,2022-03-27,2327.0,2022-03-26,2229.0,2022-03-25,2162.0
34,34.0,2022-03-27,2331.0,2022-03-28,2315.0,2022-03-30,4994.0,2022-03-28,1945.0,2022-03-28,2042.0,2022-04-04,5094.0,2022-03-28,2168.0,2022-03-29,7378.0,2022-03-28,2194.0,2022-03-28,2887.0,2022-03-30,4028.0,2022-03-29,2392.0,2022-03-29,6502.0,2022-03-28,1885.0,2022-03-27,1932.0,2022-03-30,2207.0,2022-03-30,2167.0,2022-03-29,5910.0,2022-03-28,2235.0,2022-03-29,6828.0,2022-04-01,2454.0,2022-03-31,2899.0,2022-03-28,2403.0,2022-03-31,1996.0,2022-03-29,3327.0,2022-03-27,2153.0,2022-06-21,10180.0,2022-03-28,2865.0,2022-04-03,1805.0,2022-03-28,6865.0,2022-03-27,2060.0,2022-03-29,7345.0,2022-03-28,7319.0,2022-03-28,5396.0,2022-03-28,1930.0,2022-03-27,2338.0,2022-03-28,4649.0,2022-03-29,3555.0,2022-03-28,7995.0,2022-03-28,2182.0,2022-03-29,5114.0,2022-03-28,2162.0,2022-04-01,6743.0,2022-03-30,3006.0,2022-03-27,7303.0,2022-04-04,6712.0,2022-03-05,7981.0,2022-03-27,2168.0,2022-04-02,2000.0,2022-03-28,2030.0,2022-03-28,2235.0,34,2022-03-28,5543.0,2022-03-28,2674.0,2022-03-28,2044.0,2022-03-28,1888.0,2022-03-27,4604.0,2022-03-28,7392.0,2022-03-28,8644.0,2022-03-28,3155.0,2022-03-30,4464.0,2022-03-29,4478.0,2022-03-28,7201.0,2022-03-28,3299.0,2022-03-28,7373.0,2022-04-02,1877.0,2022-03-28,1834.0,2022-03-29,3093.0,2022-03-27,5898.0,2022-03-28,1975.0,2022-03-29,2558.0,2022-03-29,6695.0,2022-03-28,4082.0,2022-03-28,8695.0,2022-03-27,2165.0,2022-03-29,6411.0,2022-02-27,1992,2022-03-28,4682.0,2022-03-30,7142.0,2022-03-29,2670.0,2022-05-19,1955.0,2022-03-28,5271.0,2022-03-28,2326.0,2022-03-01,2030.0,2022-06-23,1865.0,2022-03-27,2004.0,2022-03-30,8801.0,2022-03-28,7789.0,2022-03-27,2270.0,2022-03-27,1980.0,2022-03-28,8113.0,2022-03-28,7895.0,2022-03-27,2058.0,2022-03-28,1901.0,2022-03-28,2007.0,2022-03-28,7615.0,2022-03-29,4600.0,2022-03-05,2223.0,2022-03-29,4130.0,2022-03-28,6825.0,2022-03-28,2027.0
35,35.0,2022-03-30,2642.0,2022-03-30,5865.0,2022-04-02,3418.0,2022-03-30,1929.0,2022-03-30,5184.0,2022-04-07,5909.0,2022-03-30,6406.0,2022-04-01,6422.0,2022-03-30,5985.0,2022-03-31,5102.0,2022-04-02,4312.0,2022-04-01,2703.0,2022-04-01,7192.0,2022-03-30,8988.0,2022-03-30,6871.0,2022-04-02,4875.0,2022-04-02,2408.0,2022-04-01,2942.0,2022-03-30,2177.0,2022-04-01,2952.0,2022-04-04,4571.0,2022-04-02,2421.0,2022-03-30,4865.0,2022-04-02,3553.0,2022-04-01,3913.0,2022-03-30,4337.0,2022-06-26,1800.0,2022-03-30,3839.0,2022-04-05,5511.0,2022-03-30,3266.0,2022-03-30,2643.0,2022-04-01,4727.0,2022-03-30,2415.0,2022-03-30,2002.0,2022-03-30,3979.0,2022-03-30,1902.0,2022-03-30,3701.0,2022-04-01,6518.0,2022-03-30,1993.0,2022-03-30,1940.0,2022-04-01,3033.0,2022-03-30,8039.0,2022-04-04,4909.0,2022-04-02,2297.0,2022-03-30,3978.0,2022-04-07,5249.0,2022-03-07,8446.0,2022-03-30,6824.0,2022-04-05,7560.0,2022-03-30,2042.0,2022-03-30,7128.0,35,2022-03-31,6310.0,2022-03-30,2537.0,2022-03-31,1851.0,2022-03-30,10307.0,2022-03-30,4654.0,2022-03-30,2060.0,2022-03-30,2745.0,2022-03-31,2090.0,2022-04-02,4787.0,2022-04-01,5541.0,2022-03-31,2346.0,2022-03-30,1977.0,2022-03-30,2960.0,2022-04-05,7584.0,2022-03-31,1951.0,2022-04-01,5293.0,2022-03-30,3460.0,2022-03-31,1838.0,2022-04-01,5700.0,2022-04-01,2902.0,2022-03-31,8205.0,2022-03-30,2863.0,2022-03-30,2596.0,2022-04-01,3930.0,2022-03-01,2047,2022-03-30,8701.0,2022-04-02,4853.0,2022-04-01,2393.0,2022-05-24,1769.0,2022-03-30,2072.0,2022-03-30,2156.0,2022-03-03,2319.0,2022-06-28,1999.0,2022-03-30,2278.0,2022-04-02,2248.0,2022-03-31,1886.0,2022-03-30,2932.0,2022-03-30,2052.0,2022-03-31,5152.0,2022-03-30,5209.0,2022-03-30,2246.0,2022-03-31,1874.0,2022-03-30,1914.0,2022-03-31,1864.0,2022-04-01,3979.0,2022-03-06,1962.0,2022-04-01,3341.0,2022-03-31,1876.0,2022-03-30,4374.0
36,36.0,2022-04-01,2394.0,2022-04-02,2487.0,2022-04-04,6059.0,2022-04-02,1877.0,2022-04-02,2829.0,2022-04-09,9678.0,2022-04-02,2234.0,2022-04-03,3117.0,2022-04-02,2611.0,2022-04-02,2053.0,2022-04-04,7126.0,2022-04-03,1897.0,2022-04-03,7694.0,2022-04-02,2867.0,2022-04-01,5741.0,2022-04-04,4918.0,2022-04-04,6409.0,2022-04-03,2146.0,2022-04-02,2673.0,2022-04-03,2074.0,2022-04-06,3637.0,2022-04-05,8953.0,2022-04-02,2296.0,2022-04-05,6277.0,2022-04-03,1945.0,2022-04-01,3707.0,2022-07-01,2315.0,2022-04-02,2517.0,2022-04-08,7444.0,2022-04-02,2198.0,2022-04-01,2225.0,2022-04-03,2273.0,2022-04-02,2344.0,2022-04-02,1894.0,2022-04-02,2299.0,2022-04-01,3149.0,2022-04-02,2404.0,2022-04-03,2888.0,2022-04-02,1948.0,2022-04-02,1956.0,2022-04-03,1965.0,2022-04-02,2475.0,2022-04-06,7243.0,2022-04-04,8878.0,2022-04-01,5722.0,2022-04-09,7727.0,2022-03-08,7573.0,2022-04-01,6456.0,2022-04-07,7328.0,2022-04-02,2183.0,2022-04-02,2363.0,36,2022-04-02,2720.0,2022-04-02,2351.0,2022-04-02,1869.0,2022-04-02,2711.0,2022-04-01,3434.0,2022-04-02,2301.0,2022-04-02,2404.0,2022-04-02,2001.0,2022-04-04,5790.0,2022-04-03,1896.0,2022-04-02,1978.0,2022-04-02,1899.0,2022-04-02,2295.0,2022-04-07,6742.0,2022-04-02,1983.0,2022-04-03,2400.0,2022-04-01,4701.0,2022-04-02,1875.0,2022-04-03,2028.0,2022-04-03,2122.0,2022-04-02,2565.0,2022-04-02,2254.0,2022-04-01,3648.0,2022-04-03,2019.0,2022-03-03,2057,2022-04-02,2230.0,2022-04-04,5990.0,2022-04-03,2136.0,2022-05-29,3230.0,2022-04-02,3079.0,2022-04-02,2738.0,2022-03-05,2088.0,2022-07-03,2132.0,2022-04-01,3656.0,2022-04-04,8271.0,2022-04-02,1941.0,2022-04-01,4404.0,2022-04-01,3169.0,2022-04-02,3823.0,2022-04-02,2403.0,2022-04-01,3553.0,2022-04-02,1846.0,2022-04-02,1952.0,2022-04-02,1907.0,2022-04-03,1823.0,2022-03-08,7440.0,2022-04-03,2246.0,2022-04-02,4286.0,2022-04-02,4010.0
37,37.0,2022-04-04,2961.0,2022-04-04,8369.0,2022-04-07,6337.0,2022-04-04,5291.0,2022-04-04,8147.0,2022-04-12,1786.0,2022-04-04,7579.0,2022-04-06,7834.0,2022-04-04,7080.0,2022-04-05,7687.0,2022-04-07,6795.0,2022-04-06,1933.0,2022-04-06,5050.0,2022-04-04,6922.0,2022-04-04,4192.0,2022-04-07,6936.0,2022-04-07,8863.0,2022-04-06,2109.0,2022-04-04,6796.0,2022-04-06,2019.0,2022-04-09,2696.0,2022-04-07,5777.0,2022-04-04,8160.0,2022-04-07,5325.0,2022-04-06,1933.0,2022-04-04,3650.0,2022-07-06,2288.0,2022-04-04,6699.0,2022-04-13,2087.0,2022-04-04,5557.0,2022-04-04,4539.0,2022-04-06,2282.0,2022-04-04,8875.0,2022-04-04,6929.0,2022-04-04,6594.0,2022-04-04,5469.0,2022-04-04,5679.0,2022-04-06,6564.0,2022-04-04,7253.0,2022-04-04,7163.0,2022-04-06,3888.0,2022-04-04,6596.0,2022-04-09,5545.0,2022-04-07,7454.0,2022-04-04,7047.0,2022-04-12,1870.0,2022-03-10,8311.0,2022-04-04,5427.0,2022-04-12,1878.0,2022-04-04,7120.0,2022-04-04,8223.0,37,2022-04-05,2854.0,2022-04-04,7482.0,2022-04-05,4886.0,2022-04-04,8971.0,2022-04-04,4595.0,2022-04-04,9137.0,2022-04-04,8416.0,2022-04-05,2225.0,2022-04-07,7392.0,2022-04-06,1857.0,2022-04-05,4100.0,2022-04-04,7135.0,2022-04-04,8073.0,2022-04-12,2189.0,2022-04-05,2557.0,2022-04-06,2466.0,2022-04-04,7359.0,2022-04-05,3233.0,2022-04-06,2099.0,2022-04-06,2061.0,2022-04-05,6746.0,2022-04-04,8546.0,2022-04-04,4806.0,2022-04-06,2341.0,2022-03-04,1950,2022-04-04,7902.0,2022-04-07,7119.0,2022-04-06,3055.0,2022-06-03,13085.0,2022-04-04,6920.0,2022-04-04,5978.0,2022-03-06,1851.0,2022-07-08,9364.0,2022-04-04,3478.0,2022-04-07,7924.0,2022-04-05,6549.0,2022-04-04,5631.0,2022-04-04,6879.0,2022-04-05,5923.0,2022-04-04,8446.0,2022-04-04,2771.0,2022-04-05,4279.0,2022-04-04,8072.0,2022-04-05,3928.0,2022-04-06,3146.0,2022-03-10,2460.0,2022-04-06,2179.0,2022-04-05,4666.0,2022-04-04,7330.0
38,38.0,2022-04-06,7685.0,2022-04-07,6560.0,2022-04-09,3412.0,2022-04-07,8845.0,2022-04-07,7598.0,2022-04-14,8223.0,2022-04-07,9639.0,2022-04-08,6098.0,2022-04-07,2710.0,2022-04-07,6548.0,2022-04-09,5417.0,2022-04-08,8425.0,2022-04-08,5653.0,2022-04-07,5244.0,2022-04-06,3465.0,2022-04-09,10663.0,2022-04-09,2977.0,2022-04-08,4183.0,2022-04-07,6958.0,2022-04-08,8118.0,2022-04-11,2154.0,2022-04-12,1886.0,2022-04-07,7910.0,2022-04-12,2053.0,2022-04-08,2049.0,2022-04-06,8393.0,2022-07-11,6976.0,2022-04-07,7152.0,2022-04-15,1846.0,2022-04-07,7593.0,2022-04-06,2891.0,2022-04-08,3319.0,2022-04-07,6770.0,2022-04-07,5483.0,2022-04-07,4732.0,2022-04-06,2904.0,2022-04-07,4096.0,2022-04-08,3069.0,2022-04-07,8377.0,2022-04-07,7927.0,2022-04-08,5499.0,2022-04-07,3381.0,2022-04-11,4319.0,2022-04-09,2500.0,2022-04-06,6198.0,2022-04-14,8410.0,2022-03-12,8496.0,2022-04-06,4441.0,2022-04-15,1992.0,2022-04-07,10284.0,2022-04-07,3164.0,38,2022-04-07,9788.0,2022-04-07,9403.0,2022-04-07,6087.0,2022-04-07,2591.0,2022-04-06,3090.0,2022-04-07,8089.0,2022-04-07,4683.0,2022-04-07,7701.0,2022-04-09,4536.0,2022-04-08,8062.0,2022-04-07,6741.0,2022-04-07,7974.0,2022-04-07,6753.0,2022-04-15,1794.0,2022-04-07,8705.0,2022-04-08,7684.0,2022-04-06,7221.0,2022-04-07,7165.0,2022-04-08,6877.0,2022-04-08,2852.0,2022-04-07,9511.0,2022-04-07,6258.0,2022-04-06,2187.0,2022-04-08,3458.0,2022-03-06,1988,2022-04-07,7614.0,2022-04-09,4522.0,2022-04-08,5849.0,2022-06-08,4259.0,2022-04-07,9047.0,2022-04-07,7339.0,2022-03-08,7675.0,2022-07-13,6276.0,2022-04-06,2503.0,2022-04-09,5107.0,2022-04-07,3795.0,2022-04-06,3628.0,2022-04-06,2203.0,2022-04-07,5659.0,2022-04-07,8926.0,2022-04-06,2132.0,2022-04-07,9892.0,2022-04-07,7712.0,2022-04-07,4814.0,2022-04-08,1928.0,2022-03-11,3111.0,2022-04-08,6149.0,2022-04-07,5223.0,2022-04-07,3593.0
39,39.0,2022-04-09,3799.0,2022-04-09,2343.0,2022-04-12,2022.0,2022-04-09,1947.0,2022-04-09,2288.0,2022-04-17,1966.0,2022-04-09,2174.0,2022-04-11,2575.0,2022-04-09,2318.0,2022-04-12,1861.0,2022-04-12,3814.0,2022-04-11,1861.0,2022-04-11,2060.0,2022-04-09,6365.0,2022-04-09,5973.0,2022-04-12,1969.0,2022-04-12,2234.0,2022-04-11,4493.0,2022-04-09,2225.0,2022-04-11,2185.0,2022-04-14,8092.0,2022-04-15,1965.0,2022-04-09,4592.0,2022-04-15,2786.0,2022-04-11,5768.0,2022-04-09,5944.0,2022-07-16,5611.0,2022-04-09,3077.0,2022-04-18,1757.0,2022-04-09,5306.0,2022-04-09,5494.0,2022-04-11,3042.0,2022-04-09,2279.0,2022-04-09,2171.0,2022-04-09,4038.0,2022-04-09,5842.0,2022-04-09,8234.0,2022-04-11,7572.0,2022-04-09,2353.0,2022-04-09,2804.0,2022-04-11,4022.0,2022-04-09,2169.0,2022-04-14,6120.0,2022-04-12,2260.0,2022-04-09,4394.0,2022-04-17,2223.0,2022-03-13,8289.0,2022-04-09,3827.0,2022-04-17,2268.0,2022-04-09,2139.0,2022-04-09,10122.0,39,2022-04-12,1869.0,2022-04-09,3834.0,2022-04-12,4125.0,2022-04-09,2402.0,2022-04-09,2455.0,2022-04-09,2268.0,2022-04-09,10692.0,2022-04-12,3934.0,2022-04-12,2479.0,2022-04-11,2986.0,2022-04-12,3325.0,2022-04-09,2052.0,2022-04-09,6385.0,2022-04-17,2147.0,2022-04-12,3698.0,2022-04-11,4138.0,2022-04-09,7105.0,2022-04-12,3831.0,2022-04-11,2930.0,2022-04-11,2168.0,2022-04-12,2503.0,2022-04-09,8023.0,2022-04-09,2661.0,2022-04-11,4861.0,2022-03-08,3009,2022-04-09,2650.0,2022-04-12,2260.0,2022-04-11,3119.0,2022-06-13,4668.0,2022-04-09,2270.0,2022-04-09,3811.0,2022-03-10,2618.0,2022-07-18,5308.0,2022-04-09,2681.0,2022-04-12,1978.0,2022-04-12,1868.0,2022-04-09,5048.0,2022-04-09,3079.0,2022-04-12,1951.0,2022-04-09,6779.0,2022-04-09,3079.0,2022-04-12,1748.0,2022-04-09,1968.0,2022-04-12,1860.0,2022-04-11,4478.0,2022-03-13,6327.0,2022-04-11,2829.0,2022-04-12,1833.0,2022-04-09,4645.0
40,40.0,2022-04-11,1953.0,2022-04-12,2192.0,2022-04-14,8497.0,2022-04-12,6422.0,2022-04-12,2251.0,2022-04-19,1804.0,2022-04-12,2112.0,2022-04-13,2693.0,2022-04-12,2160.0,2022-04-15,4759.0,2022-04-14,7578.0,2022-04-13,1873.0,2022-04-13,2511.0,2022-04-12,1785.0,2022-04-11,4834.0,2022-04-14,9003.0,2022-04-14,7073.0,2022-04-13,2147.0,2022-04-12,2032.0,2022-04-13,1999.0,2022-04-16,2200.0,2022-04-17,2170.0,2022-04-12,2101.0,2022-04-17,2124.0,2022-04-13,1935.0,2022-04-11,2049.0,2022-07-21,1955.0,2022-04-12,2053.0,2022-04-20,1823.0,2022-04-12,4370.0,2022-04-11,1963.0,2022-04-13,2256.0,2022-04-12,2303.0,2022-04-12,6770.0,2022-04-12,1846.0,2022-04-11,2478.0,2022-04-12,2298.0,2022-04-13,1837.0,2022-04-12,6237.0,2022-04-12,5615.0,2022-04-13,1980.0,2022-04-12,2020.0,2022-04-16,2316.0,2022-04-14,8273.0,2022-04-11,2760.0,2022-04-19,1840.0,2022-03-15,7510.0,2022-04-11,2919.0,2022-04-20,1884.0,2022-04-12,2056.0,2022-04-12,2164.0,40,2022-04-15,7650.0,2022-04-12,2322.0,2022-04-15,1987.0,2022-04-12,1858.0,2022-04-11,2263.0,2022-04-12,2112.0,2022-04-12,5785.0,2022-04-15,6615.0,2022-04-14,7223.0,2022-04-13,1797.0,2022-04-15,3096.0,2022-04-12,5860.0,2022-04-12,5954.0,2022-04-20,1961.0,2022-04-15,7238.0,2022-04-13,2469.0,2022-04-11,2568.0,2022-04-15,1916.0,2022-04-13,1894.0,2022-04-13,2232.0,2022-04-15,7119.0,2022-04-12,6407.0,2022-04-11,2687.0,2022-04-13,1869.0,2022-03-09,5283,2022-04-12,2053.0,2022-04-14,8941.0,2022-04-13,1941.0,2022-06-18,6557.0,2022-04-12,2111.0,2022-04-12,2052.0,2022-03-11,2771.0,2022-07-23,2458.0,2022-04-11,2745.0,2022-04-14,9178.0,2022-04-15,1885.0,2022-04-11,7620.0,2022-04-11,2116.0,2022-04-15,1973.0,2022-04-12,3246.0,2022-04-11,2049.0,2022-04-15,8313.0,2022-04-12,3320.0,2022-04-15,1860.0,2022-04-13,1828.0,2022-03-15,2151.0,2022-04-13,2219.0,2022-04-15,1880.0,2022-04-12,1943.0
41,41.0,2022-04-14,6897.0,2022-04-14,4125.0,2022-04-17,2851.0,2022-04-14,5597.0,2022-04-14,2971.0,2022-04-22,1769.0,2022-04-14,9169.0,2022-04-16,2040.0,2022-04-14,2383.0,2022-04-17,1804.0,2022-04-17,3280.0,2022-04-16,4886.0,2022-04-16,9504.0,2022-04-14,3003.0,2022-04-14,3920.0,2022-04-17,2015.0,2022-04-17,2255.0,2022-04-16,3981.0,2022-04-14,4808.0,2022-04-16,7118.0,2022-04-19,1942.0,2022-04-20,1984.0,2022-04-14,4651.0,2022-04-20,1965.0,2022-04-16,6301.0,2022-04-14,6669.0,2022-07-26,9631.0,2022-04-14,2563.0,2022-04-23,2037.0,2022-04-14,8535.0,2022-04-14,7289.0,2022-04-16,6279.0,2022-04-14,8060.0,2022-04-14,8034.0,2022-04-14,2551.0,2022-04-14,3438.0,2022-04-14,5688.0,2022-04-16,5081.0,2022-04-14,9240.0,2022-04-14,10581.0,2022-04-16,8924.0,2022-04-14,2229.0,2022-04-19,2266.0,2022-04-17,2271.0,2022-04-14,7128.0,2022-04-22,1806.0,2022-03-17,8273.0,2022-04-14,2333.0,2022-04-22,1859.0,2022-04-14,6272.0,2022-04-14,2335.0,41,2022-04-17,1812.0,2022-04-14,6047.0,2022-04-17,1889.0,2022-04-14,2510.0,2022-04-14,7081.0,2022-04-14,6600.0,2022-04-14,6906.0,2022-04-17,1811.0,2022-04-17,2049.0,2022-04-16,3260.0,2022-04-17,1997.0,2022-04-14,8518.0,2022-04-14,8485.0,2022-04-22,1794.0,2022-04-17,1869.0,2022-04-16,7659.0,2022-04-14,6511.0,2022-04-17,1889.0,2022-04-16,8561.0,2022-04-16,5640.0,2022-04-17,2476.0,2022-04-14,8720.0,2022-04-14,3018.0,2022-04-16,9322.0,2022-03-11,2152,2022-04-14,7824.0,2022-04-17,2058.0,2022-04-16,3370.0,2022-06-23,3849.0,2022-04-14,9780.0,2022-04-14,3184.0,2022-03-13,3345.0,2022-07-28,9795.0,2022-04-14,1970.0,2022-04-17,2415.0,2022-04-17,1910.0,2022-04-14,5038.0,2022-04-14,4606.0,2022-04-17,2045.0,2022-04-14,5897.0,2022-04-14,2754.0,2022-04-17,1789.0,2022-04-14,7226.0,2022-04-17,1816.0,2022-04-16,9115.0,2022-03-16,1900.0,2022-04-16,4939.0,2022-04-17,1826.0,2022-04-14,4455.0
