,Unnamed: 0,Date_0,0,Date_1,1,Date_2,2,Date_3,3,Date_4,4,Date_5,5,Date_6,6,Date_7,7,Date_8,8,Date_9,9,Date_10,10,Date_11,11,Date_12,12,Date_13,13,Date_14,14,Date_15,15,Date_16,16,Date_17,17,Date_18,18,Date_19,19,Date_20,20,Date_21,21,Date_22,22,Date_23,23,Date_24,24,Date_25,25,Date_26,26,Date_27,27,Date_28,28,Date_29,29,Date_30,30,Date_31,31,Date_32,32,Date_33,33,Date_34,34,Date_35,35,Date_36,36,Date_37,37,Date_38,38,Date_39,39,Date_40,40,Date_41,41,Date_42,42,Date_43,43,Date_44,44,Date_45,45,Date_46,46,Date_47,47,Date_48,48,Date_49,49,Date_50,50,Date_51,51,Date_52,52,Date_53,53,Date_54,54,Date_55,55,Date_56,56,Date_57,57,Date_58,58,Date_59,59,Date_60,60,Date_61,61,Date_62,62,Date_63,63,Date_64,64,Date_65,65,Date_66,66,Date_67,67,Date_68,68,Date_69,69,Date_70,70,Date_71,71,Date_72,72,Date_73,73,Date_74,74,Date_75,75,Date_76,76,Date_77,77,Date_78,78,Date_79,79,Date_80,80,Date_81,81,Date_82,82,Date_83,83,Date_84,84,Date_85,85,Date_86,86,Date_87,87,Date_88,88,Date_89,89,Date_90,90,Date_91,91,Date_92,92,Date_93,93,Date_94,94,Date_95,95,Date_96,96,Date_97,97,Date_98,98,Date_99,99
35,35,2022-03-30,2305.0,2022-03-30,5505.0,2022-04-02,2940.0,2022-03-30,1622.0,2022-03-30,4906.0,2022-04-07,5453.0,2022-03-30,5638.0,2022-04-01,5999.0,2022-03-30,5671.0,2022-03-31,4708.0,2022-04-02,4141.0,2022-04-01,2431.0,2022-04-01,6757.0,2022-03-30,8538.0,2022-03-30,6391.0,2022-04-02,4624.0,2022-04-02,2295.0,2022-04-01,2763.0,2022-03-30,2052.0,2022-04-01,2708.0,2022-04-04,4195.0,2022-04-02,2071.0,2022-03-30,4512.0,2022-04-02,3263.0,2022-04-01,3616.0,2022-03-30,4067.0,2022-06-26,1594.0,2022-03-30,3573.0,2022-04-05,4952.0,2022-03-30,2823.0,2022-03-30,2294.0,2022-04-01,4431.0,2022-03-30,2235.0,2022-03-30,1736.0,2022-03-30,3673.0,2022-03-30,1629.0,2022-03-30,2900.0,2022-04-01,6084.0,2022-03-30,1706.0,2022-03-30,1679.0,2022-04-01,2757.0,2022-03-30,7586.0,2022-04-04,4684.0,2022-04-02,2191.0,2022-03-30,3418.0,2022-04-07,4732.0,2022-03-07,7767.0,2022-03-30,6257.0,2022-04-05,6930.0,2022-03-30,1760.0,2022-03-30,6651.0,2022-03-31,5838.0,2022-03-30,2487.0,2022-03-31,1508.0,2022-03-30,9901.0,2022-03-30,4223.0,2022-03-30,1694.0,2022-03-30,2530.0,2022-03-31,1813.0,2022-04-02,4473.0,2022-04-01,5221.0,2022-03-31,2062.0,2022-03-30,1682.0,2022-03-30,2595.0,2022-04-05,7035.0,2022-03-31,1715.0,2022-04-01,4972.0,2022-03-30,2913.0,2022-03-31,1493.0,2022-04-01,5302.0,2022-04-01,2662.0,2022-03-31,7837.0,2022-03-30,2583.0,2022-03-30,2340.0,2022-04-01,3621.0,2022-03-01,1604,2022-03-30,8395.0,2022-04-02,4579.0,2022-04-01,2158.0,2022-05-24,1623.0,2022-03-30,1766.0,2022-03-30,2071.0,2022-03-03,1934.0,2022-06-28,1907.0,2022-03-30,1977.0,2022-04-02,2006.0,2022-03-31,1571.0,2022-03-30,2763.0,2022-03-30,1786.0,2022-03-31,4806.0,2022-03-30,4828.0,2022-03-30,2067.0,2022-03-31,1559.0,2022-03-30,1644.0,2022-03-31,1517.0,2022-04-01,3652.0,2022-03-06,1568.0,2022-04-01,3083.0,2022-03-31,1547.0,2022-03-30,3974.0
36,36,2022-04-01,2154.0,2022-04-02,2338.0,2022-04-04,5557.0,2022-04-02,1606.0,2022-04-02,2655.0,2022-04-09,9157.0,2022-04-02,2129.0,2022-04-03,2748.0,2022-04-02,2468.0,2022-04-02,1821.0,2022-04-04,6584.0,2022-04-03,1640.0,2022-04-03,7258.0,2022-04-02,2605.0,2022-04-01,5341.0,2022-04-04,4489.0,2022-04-04,5876.0,2022-04-03,2018.0,2022-04-02,2527.0,2022-04-03,1817.0,2022-04-06,3256.0,2022-04-05,8201.0,2022-04-02,2224.0,2022-04-05,5755.0,2022-04-03,1711.0,2022-04-01,3214.0,2022-07-01,2253.0,2022-04-02,2406.0,2022-04-08,6859.0,2022-04-02,1881.0,2022-04-01,1958.0,2022-04-03,2156.0,2022-04-02,2215.0,2022-04-02,1616.0,2022-04-02,2095.0,2022-04-01,2943.0,2022-04-02,2276.0,2022-04-03,2595.0,2022-04-02,1659.0,2022-04-02,1683.0,2022-04-03,1732.0,2022-04-02,2348.0,2022-04-06,7353.0,2022-04-04,8161.0,2022-04-01,5383.0,2022-04-09,7193.0,2022-03-08,6929.0,2022-04-01,6036.0,2022-04-07,6862.0,2022-04-02,2042.0,2022-04-02,2167.0,2022-04-02,2679.0,2022-04-02,2302.0,2022-04-02,1511.0,2022-04-02,2448.0,2022-04-01,2904.0,2022-04-02,2028.0,2022-04-02,2275.0,2022-04-02,1793.0,2022-04-04,5297.0,2022-04-03,1702.0,2022-04-02,1680.0,2022-04-02,1629.0,2022-04-02,2064.0,2022-04-07,6252.0,2022-04-02,1723.0,2022-04-03,2350.0,2022-04-01,4480.0,2022-04-02,1520.0,2022-04-03,1814.0,2022-04-03,1927.0,2022-04-02,2564.0,2022-04-02,2058.0,2022-04-01,3400.0,2022-04-03,1805.0,2022-03-03,1608,2022-04-02,2131.0,2022-04-04,5552.0,2022-04-03,1864.0,2022-05-29,2625.0,2022-04-02,2978.0,2022-04-02,2534.0,2022-03-05,1705.0,2022-07-03,1936.0,2022-04-01,3338.0,2022-04-04,7637.0,2022-04-02,1570.0,2022-04-01,4122.0,2022-04-01,2891.0,2022-04-02,3536.0,2022-04-02,2178.0,2022-04-01,3289.0,2022-04-02,1609.0,2022-04-02,1675.0,2022-04-02,1566.0,2022-04-03,1559.0,2022-03-08,6772.0,2022-04-03,2070.0,2022-04-02,3991.0,2022-04-02,3656.0
37,37,2022-04-04,2544.0,2022-04-04,7785.0,2022-04-07,5728.0,2022-04-04,4830.0,2022-04-04,7526.0,2022-04-12,1534.0,2022-04-04,6987.0,2022-04-06,7302.0,2022-04-04,6528.0,2022-04-05,7237.0,2022-04-07,6231.0,2022-04-06,1696.0,2022-04-06,4741.0,2022-04-04,6345.0,2022-04-04,3810.0,2022-04-07,6359.0,2022-04-07,8195.0,2022-04-06,1957.0,2022-04-04,6305.0,2022-04-06,1799.0,2022-04-09,2451.0,2022-04-07,5210.0,2022-04-04,7553.0,2022-04-07,4967.0,2022-04-06,1705.0,2022-04-04,3201.0,2022-07-06,2322.0,2022-04-04,6188.0,2022-04-13,1770.0,2022-04-04,5104.0,2022-04-04,4215.0,2022-04-06,2124.0,2022-04-04,8177.0,2022-04-04,6416.0,2022-04-04,6171.0,2022-04-04,5042.0,2022-04-04,5202.0,2022-04-06,6133.0,2022-04-04,6670.0,2022-04-04,6563.0,2022-04-06,3614.0,2022-04-04,6206.0,2022-04-09,5322.0,2022-04-07,6819.0,2022-04-04,5973.0,2022-04-12,1663.0,2022-03-10,7881.0,2022-04-04,5087.0,2022-04-12,1567.0,2022-04-04,6575.0,2022-04-04,7609.0,2022-04-05,2507.0,2022-04-04,6946.0,2022-04-05,4421.0,2022-04-04,8357.0,2022-04-04,4289.0,2022-04-04,8429.0,2022-04-04,7689.0,2022-04-05,2042.0,2022-04-07,6869.0,2022-04-06,1571.0,2022-04-05,3675.0,2022-04-04,6524.0,2022-04-04,7327.0,2022-04-12,1861.0,2022-04-05,2185.0,2022-04-06,2342.0,2022-04-04,6846.0,2022-04-05,2791.0,2022-04-06,1853.0,2022-04-06,1872.0,2022-04-05,6077.0,2022-04-04,7825.0,2022-04-04,4497.0,2022-04-06,2084.0,2022-03-04,1563,2022-04-04,7307.0,2022-04-07,6652.0,2022-04-06,2718.0,2022-06-03,12886.0,2022-04-04,6383.0,2022-04-04,5567.0,2022-03-06,1540.0,2022-07-08,8825.0,2022-04-04,3072.0,2022-04-07,7514.0,2022-04-05,5996.0,2022-04-04,5189.0,2022-04-04,6490.0,2022-04-05,5450.0,2022-04-04,7700.0,2022-04-04,2531.0,2022-04-05,3899.0,2022-04-04,7418.0,2022-04-05,3403.0,2022-04-06,2973.0,2022-03-10,2039.0,2022-04-06,1881.0,2022-04-05,4188.0,2022-04-04,6781.0
38,38,2022-04-06,7101.0,2022-04-07,6201.0,2022-04-09,3158.0,2022-04-07,8249.0,2022-04-07,7186.0,2022-04-14,7568.0,2022-04-07,8865.0,2022-04-08,5590.0,2022-04-07,2543.0,2022-04-07,6073.0,2022-04-09,5346.0,2022-04-08,7926.0,2022-04-08,5270.0,2022-04-07,4798.0,2022-04-06,3127.0,2022-04-09,9891.0,2022-04-09,2756.0,2022-04-08,3949.0,2022-04-07,6509.0,2022-04-08,7516.0,2022-04-11,2075.0,2022-04-12,1611.0,2022-04-07,7386.0,2022-04-12,1770.0,2022-04-08,1703.0,2022-04-06,8100.0,2022-07-11,6593.0,2022-04-07,6734.0,2022-04-15,1548.0,2022-04-07,7047.0,2022-04-06,2594.0,2022-04-08,3049.0,2022-04-07,6252.0,2022-04-07,5179.0,2022-04-07,4419.0,2022-04-06,2759.0,2022-04-07,3821.0,2022-04-08,2755.0,2022-04-07,7634.0,2022-04-07,7325.0,2022-04-08,5055.0,2022-04-07,3107.0,2022-04-11,4046.0,2022-04-09,2292.0,2022-04-06,5558.0,2022-04-14,7787.0,2022-03-12,8099.0,2022-04-06,4037.0,2022-04-15,1705.0,2022-04-07,9695.0,2022-04-07,2845.0,2022-04-07,9029.0,2022-04-07,8670.0,2022-04-07,5619.0,2022-04-07,2358.0,2022-04-06,2496.0,2022-04-07,7509.0,2022-04-07,4417.0,2022-04-07,7062.0,2022-04-09,4094.0,2022-04-08,7655.0,2022-04-07,6355.0,2022-04-07,7276.0,2022-04-07,6262.0,2022-04-15,1493.0,2022-04-07,8083.0,2022-04-08,7136.0,2022-04-06,6828.0,2022-04-07,6600.0,2022-04-08,6410.0,2022-04-08,2537.0,2022-04-07,8798.0,2022-04-07,5676.0,2022-04-06,2005.0,2022-04-08,3196.0,2022-03-06,1575,2022-04-07,7146.0,2022-04-09,4029.0,2022-04-08,5358.0,2022-06-08,3915.0,2022-04-07,8334.0,2022-04-07,7042.0,2022-03-08,6946.0,2022-07-13,5946.0,2022-04-06,2234.0,2022-04-09,4846.0,2022-04-07,3350.0,2022-04-06,3237.0,2022-04-06,1991.0,2022-04-07,5098.0,2022-04-07,8428.0,2022-04-06,1940.0,2022-04-07,9113.0,2022-04-07,7164.0,2022-04-07,4371.0,2022-04-08,1630.0,2022-03-11,2717.0,2022-04-08,5717.0,2022-04-07,4622.0,2022-04-07,3285.0
39,39,2022-04-09,3484.0,2022-04-09,2195.0,2022-04-12,1798.0,2022-04-09,1632.0,2022-04-09,1965.0,2022-04-17,1703.0,2022-04-09,1960.0,2022-04-11,2302.0,2022-04-09,2092.0,2022-04-12,1515.0,2022-04-12,3635.0,2022-04-11,1541.0,2022-04-11,1806.0,2022-04-09,5988.0,2022-04-09,5528.0,2022-04-12,1718.0,2022-04-12,2145.0,2022-04-11,4300.0,2022-04-09,2039.0,2022-04-11,1903.0,2022-04-14,7493.0,2022-04-15,1687.0,2022-04-09,4557.0,2022-04-15,2502.0,2022-04-11,5506.0,2022-04-09,5358.0,2022-07-16,5340.0,2022-04-09,2828.0,2022-04-18,1455.0,2022-04-09,4985.0,2022-04-09,4969.0,2022-04-11,3044.0,2022-04-09,2062.0,2022-04-09,1901.0,2022-04-09,4967.0,2022-04-09,5026.0,2022-04-09,7630.0,2022-04-11,6964.0,2022-04-09,2194.0,2022-04-09,2480.0,2022-04-11,3370.0,2022-04-09,1884.0,2022-04-14,5587.0,2022-04-12,2154.0,2022-04-09,3812.0,2022-04-17,1919.0,2022-03-13,7899.0,2022-04-09,3545.0,2022-04-17,1955.0,2022-04-09,1962.0,2022-04-09,9183.0,2022-04-12,1587.0,2022-04-09,3465.0,2022-04-12,3714.0,2022-04-09,2111.0,2022-04-09,2345.0,2022-04-09,1992.0,2022-04-09,10093.0,2022-04-12,3636.0,2022-04-12,2358.0,2022-04-11,2652.0,2022-04-12,2956.0,2022-04-09,1793.0,2022-04-09,5822.0,2022-04-17,1823.0,2022-04-12,3339.0,2022-04-11,3865.0,2022-04-09,6408.0,2022-04-12,3503.0,2022-04-11,2357.0,2022-04-11,1968.0,2022-04-12,2471.0,2022-04-09,7688.0,2022-04-09,2433.0,2022-04-11,4592.0,2022-03-08,2565,2022-04-09,2314.0,2022-04-12,2014.0,2022-04-11,2701.0,2022-06-13,4379.0,2022-04-09,2100.0,2022-04-09,3591.0,2022-03-10,2242.0,2022-07-18,5186.0,2022-04-09,2384.0,2022-04-12,1750.0,2022-04-12,1527.0,2022-04-09,4725.0,2022-04-09,2752.0,2022-04-12,1703.0,2022-04-09,6427.0,2022-04-09,2779.0,2022-04-12,1462.0,2022-04-09,1652.0,2022-04-12,1517.0,2022-04-11,4271.0,2022-03-13,5818.0,2022-04-11,2697.0,2022-04-12,1490.0,2022-04-09,4193.0
40,40,2022-04-11,1754.0,2022-04-12,2139.0,2022-04-14,7837.0,2022-04-12,6036.0,2022-04-12,2170.0,2022-04-19,1545.0,2022-04-12,1992.0,2022-04-13,2435.0,2022-04-12,2071.0,2022-04-15,4212.0,2022-04-14,7116.0,2022-04-13,1653.0,2022-04-13,2339.0,2022-04-12,1551.0,2022-04-11,4693.0,2022-04-14,8264.0,2022-04-14,6518.0,2022-04-13,2028.0,2022-04-12,1900.0,2022-04-13,1762.0,2022-04-16,1898.0,2022-04-17,1894.0,2022-04-12,2024.0,2022-04-17,1813.0,2022-04-13,1734.0,2022-04-11,1847.0,2022-07-21,1953.0,2022-04-12,1959.0,2022-04-20,1501.0,2022-04-12,4028.0,2022-04-11,1672.0,2022-04-13,2112.0,2022-04-12,2162.0,2022-04-12,6308.0,2022-04-12,1659.0,2022-04-11,2317.0,2022-04-12,2213.0,2022-04-13,1645.0,2022-04-12,5798.0,2022-04-12,5160.0,2022-04-13,1727.0,2022-04-12,1922.0,2022-04-16,2190.0,2022-04-14,7678.0,2022-04-11,2462.0,2022-04-19,1605.0,2022-03-15,7151.0,2022-04-11,2444.0,2022-04-20,1632.0,2022-04-12,1916.0,2022-04-12,2026.0,2022-04-15,7140.0,2022-04-12,2232.0,2022-04-15,1650.0,2022-04-12,1662.0,2022-04-11,1980.0,2022-04-12,1890.0,2022-04-12,5453.0,2022-04-15,6101.0,2022-04-14,6700.0,2022-04-13,1635.0,2022-04-15,2817.0,2022-04-12,5463.0,2022-04-12,5540.0,2022-04-20,1661.0,2022-04-15,6755.0,2022-04-13,2428.0,2022-04-11,2399.0,2022-04-15,1576.0,2022-04-13,1696.0,2022-04-13,2067.0,2022-04-15,6473.0,2022-04-12,6010.0,2022-04-11,2453.0,2022-04-13,1590.0,2022-03-09,4734,2022-04-12,1921.0,2022-04-14,8384.0,2022-04-13,1718.0,2022-06-18,6201.0,2022-04-12,2011.0,2022-04-12,1889.0,2022-03-11,2427.0,2022-07-23,2311.0,2022-04-11,2621.0,2022-04-14,8521.0,2022-04-15,1592.0,2022-04-11,7250.0,2022-04-11,1855.0,2022-04-15,1675.0,2022-04-12,2952.0,2022-04-11,1836.0,2022-04-15,7780.0,2022-04-12,3006.0,2022-04-15,1547.0,2022-04-13,1615.0,2022-03-15,1734.0,2022-04-13,2114.0,2022-04-15,1576.0,2022-04-12,1751.0
41,41,2022-04-14,6444.0,2022-04-14,4194.0,2022-04-17,2587.0,2022-04-14,5202.0,2022-04-14,2786.0,2022-04-22,1520.0,2022-04-14,8548.0,2022-04-16,1699.0,2022-04-14,2293.0,2022-04-17,1516.0,2022-04-17,3281.0,2022-04-16,4451.0,2022-04-16,8952.0,2022-04-14,2775.0,2022-04-14,3655.0,2022-04-17,1763.0,2022-04-17,2080.0,2022-04-16,3732.0,2022-04-14,4731.0,2022-04-16,6775.0,2022-04-19,1829.0,2022-04-20,1710.0,2022-04-14,4358.0,2022-04-20,1704.0,2022-04-16,5873.0,2022-04-14,6336.0,2022-07-26,9080.0,2022-04-14,2477.0,2022-04-23,1704.0,2022-04-14,7932.0,2022-04-14,6908.0,2022-04-16,5770.0,2022-04-14,7515.0,2022-04-14,7516.0,2022-04-14,2347.0,2022-04-14,3287.0,2022-04-14,5380.0,2022-04-16,4704.0,2022-04-14,8656.0,2022-04-14,9920.0,2022-04-16,8800.0,2022-04-14,2127.0,2022-04-19,2161.0,2022-04-17,2129.0,2022-04-14,6815.0,2022-04-22,1613.0,2022-03-17,7773.0,2022-04-14,2164.0,2022-04-22,1550.0,2022-04-14,6020.0,2022-04-14,2194.0,2022-04-17,1579.0,2022-04-14,5706.0,2022-04-17,1563.0,2022-04-14,2293.0,2022-04-14,6673.0,2022-04-14,6102.0,2022-04-14,6376.0,2022-04-17,1502.0,2022-04-17,1887.0,2022-04-16,2873.0,2022-04-17,1709.0,2022-04-14,7949.0,2022-04-14,7894.0,2022-04-22,1486.0,2022-04-17,1612.0,2022-04-16,7023.0,2022-04-14,6141.0,2022-04-17,1558.0,2022-04-16,7944.0,2022-04-16,5280.0,2022-04-17,2499.0,2022-04-14,8155.0,2022-04-14,2783.0,2022-04-16,8826.0,2022-03-11,1742,2022-04-14,7588.0,2022-04-17,1893.0,2022-04-16,3041.0,2022-06-23,3596.0,2022-04-14,9227.0,2022-04-14,2956.0,2022-03-13,2840.0,2022-07-28,9656.0,2022-04-14,1804.0,2022-04-17,2195.0,2022-04-17,1572.0,2022-04-14,4720.0,2022-04-14,4273.0,2022-04-17,1796.0,2022-04-14,5380.0,2022-04-14,2520.0,2022-04-17,1569.0,2022-04-14,6917.0,2022-04-17,1477.0,2022-04-16,8510.0,2022-03-16,1530.0,2022-04-16,4592.0,2022-04-17,1480.0,2022-04-14,4179.0
42,42,2022-04-16,3355.0,2022-04-17,2142.0,2022-04-19,1671.0,2022-04-17,1520.0,2022-04-17,2136.0,2022-04-24,1960.0,2022-04-17,2109.0,2022-04-18,8228.0,2022-04-17,2050.0,2022-04-20,1608.0,2022-04-19,2676.0,2022-04-18,1629.0,2022-04-18,8063.0,2022-04-17,1700.0,2022-04-16,1696.0,2022-04-19,1804.0,2022-04-19,2204.0,2022-04-18,2164.0,2022-04-17,1957.0,2022-04-18,1732.0,2022-04-21,1765.0,2022-04-22,1667.0,2022-04-17,1991.0,2022-04-22,1572.0,2022-04-18,1665.0,2022-04-16,5813.0,2022-07-31,6857.0,2022-04-17,2059.0,2022-04-25,1450.0,2022-04-17,1987.0,2022-04-16,9495.0,2022-04-18,2287.0,2022-04-17,2181.0,2022-04-17,1918.0,2022-04-17,1679.0,2022-04-16,1860.0,2022-04-17,2136.0,2022-04-18,6983.0,2022-04-17,1861.0,2022-04-17,1797.0,2022-04-18,1689.0,2022-04-17,1949.0,2022-04-21,2143.0,2022-04-19,2171.0,2022-04-16,6781.0,2022-04-24,1744.0,2022-03-18,7427.0,2022-04-16,2541.0,2022-04-25,1572.0,2022-04-17,1934.0,2022-04-17,2060.0,2022-04-20,1852.0,2022-04-17,2190.0,2022-04-20,1594.0,2022-04-17,1674.0,2022-04-16,1583.0,2022-04-17,1677.0,2022-04-17,2416.0,2022-04-20,1698.0,2022-04-19,1767.0,2022-04-18,2153.0,2022-04-20,1595.0,2022-04-17,1843.0,2022-04-17,1853.0,2022-04-25,1479.0,2022-04-20,1736.0,2022-04-18,2712.0,2022-04-16,5786.0,2022-04-20,1577.0,2022-04-18,4021.0,2022-04-18,1896.0,2022-04-20,2458.0,2022-04-17,2332.0,2022-04-16,3031.0,2022-04-18,3496.0,2022-03-13,1559,2022-04-17,2019.0,2022-04-19,1986.0,2022-04-18,2440.0,2022-06-28,1820.0,2022-04-17,2048.0,2022-04-17,1822.0,2022-03-15,1657.0,2022-08-02,1974.0,2022-04-16,7234.0,2022-04-19,1832.0,2022-04-20,1722.0,2022-04-16,2324.0,2022-04-16,6203.0,2022-04-20,1852.0,2022-04-17,1858.0,2022-04-16,8679.0,2022-04-20,1758.0,2022-04-17,1503.0,2022-04-20,1763.0,2022-04-18,2248.0,2022-03-18,1835.0,2022-04-18,2142.0,2022-04-20,1641.0,2022-04-17,1957.0
43,43,2022-04-19,1725.0,2022-04-19,6297.0,2022-04-22,1650.0,2022-04-19,1553.0,2022-04-19,4778.0,2022-04-27,1551.0,2022-04-19,2226.0,2022-04-21,8763.0,2022-04-19,6846.0,2022-04-22,1543.0,2022-04-22,2169.0,2022-04-21,7570.0,2022-04-21,7663.0,2022-04-19,6712.0,2022-04-19,7022.0,2022-04-22,1781.0,2022-04-22,2148.0,2022-04-21,5566.0,2022-04-19,3000.0,2022-04-21,1687.0,2022-04-24,2114.0,2022-04-25,1621.0,2022-04-19,2499.0,2022-04-25,1620.0,2022-04-21,6435.0,2022-04-19,1944.0,2022-08-05,1906.0,2022-04-19,6891.0,2022-04-28,1675.0,2022-04-19,1736.0,2022-04-19,1587.0,2022-04-21,5831.0,2022-04-19,2163.0,2022-04-19,1522.0,2022-04-19,5449.0,2022-04-19,2409.0,2022-04-19,2188.0,2022-04-21,8647.0,2022-04-19,1541.0,2022-04-19,1510.0,2022-04-21,1571.0,2022-04-19,7712.0,2022-04-24,3788.0,2022-04-22,1594.0,2022-04-19,2148.0,2022-04-27,1652.0,2022-03-20,7764.0,2022-04-19,7287.0,2022-04-27,1529.0,2022-04-19,3064.0,2022-04-19,5692.0,2022-04-22,1616.0,2022-04-19,2247.0,2022-04-22,1481.0,2022-04-19,6858.0,2022-04-19,1484.0,2022-04-19,1615.0,2022-04-19,2171.0,2022-04-22,1514.0,2022-04-22,1793.0,2022-04-21,6955.0,2022-04-22,1507.0,2022-04-19,1497.0,2022-04-19,1667.0,2022-04-27,1535.0,2022-04-22,1521.0,2022-04-21,3376.0,2022-04-19,2149.0,2022-04-22,1466.0,2022-04-21,7651.0,2022-04-21,3207.0,2022-04-22,2394.0,2022-04-19,1817.0,2022-04-19,2250.0,2022-04-21,3176.0,2022-03-14,1491,2022-04-19,2133.0,2022-04-22,2044.0,2022-04-21,1638.0,2022-07-03,1678.0,2022-04-19,2203.0,2022-04-19,2506.0,2022-03-16,1606.0,2022-08-07,8120.0,2022-04-19,4792.0,2022-04-22,1815.0,2022-04-22,1482.0,2022-04-19,6784.0,2022-04-19,1968.0,2022-04-22,1693.0,2022-04-19,1725.0,2022-04-19,2725.0,2022-04-22,1590.0,2022-04-19,1524.0,2022-04-22,1504.0,2022-04-21,4037.0,2022-03-20,1547.0,2022-04-21,2117.0,2022-04-22,1516.0,2022-04-19,5608.0
44,44,2022-04-21,1794.0,2022-04-22,2161.0,2022-04-24,1926.0,2022-04-22,1530.0,2022-04-22,2206.0,2022-04-29,1550.0,2022-04-22,2225.0,2022-04-23,6662.0,2022-04-22,2132.0,2022-04-25,6526.0,2022-04-24,1966.0,2022-04-23,7792.0,2022-04-23,8141.0,2022-04-22,6981.0,2022-04-21,4056.0,2022-04-24,1862.0,2022-04-24,2276.0,2022-04-23,7246.0,2022-04-22,2020.0,2022-04-23,4218.0,2022-04-26,3338.0,2022-04-27,1676.0,2022-04-22,2125.0,2022-04-27,1652.0,2022-04-23,7533.0,2022-04-21,2270.0,2022-08-10,9574.0,2022-04-22,2127.0,2022-04-30,4806.0,2022-04-22,3350.0,2022-04-21,1620.0,2022-04-23,8844.0,2022-04-22,2155.0,2022-04-22,1498.0,2022-04-22,1778.0,2022-04-21,2159.0,2022-04-22,2145.0,2022-04-23,6797.0,2022-04-22,1497.0,2022-04-22,1502.0,2022-04-23,4792.0,2022-04-22,2023.0,2022-04-26,2132.0,2022-04-24,2196.0,2022-04-21,2212.0,2022-04-29,1848.0,2022-03-22,7127.0,2022-04-21,8939.0,2022-04-30,1664.0,2022-04-22,1681.0,2022-04-22,2092.0,2022-04-25,6171.0,2022-04-22,2222.0,2022-04-25,1549.0,2022-04-22,2551.0,2022-04-21,1464.0,2022-04-22,1636.0,2022-04-22,2186.0,2022-04-25,6782.0,2022-04-24,2573.0,2022-04-23,9165.0,2022-04-25,5061.0,2022-04-22,1471.0,2022-04-22,1559.0,2022-04-30,1606.0,2022-04-25,1629.0,2022-04-23,9152.0,2022-04-21,2172.0,2022-04-25,1537.0,2022-04-23,7334.0,2022-04-23,9683.0,2022-04-25,7467.0,2022-04-22,2258.0,2022-04-21,2091.0,2022-04-23,8879.0,2022-03-16,1556,2022-04-22,2082.0,2022-04-24,3968.0,2022-04-23,1724.0,2022-07-08,2927.0,2022-04-22,2279.0,2022-04-22,1991.0,2022-03-18,1870.0,2022-08-12,2232.0,2022-04-21,7637.0,2022-04-24,1632.0,2022-04-25,1497.0,2022-04-21,6880.0,2022-04-21,1761.0,2022-04-25,2255.0,2022-04-22,1830.0,2022-04-21,1879.0,2022-04-25,6672.0,2022-04-22,1518.0,2022-04-25,1498.0,2022-04-23,8239.0,2022-03-21,1555.0,2022-04-23,6658.0,2022-04-25,1512.0,2022-04-22,4003.0
45,45,2022-04-24,7516.0,2022-04-24,8407.0,2022-04-27,7018.0,2022-04-24,9188.0,2022-04-24,5614.0,2022-05-02,5529.0,2022-04-24,10589.0,2022-04-26,4796.0,2022-04-24,10233.0,2022-04-27,1736.0,2022-04-27,1904.0,2022-04-26,1670.0,2022-04-26,3543.0,2022-04-24,9141.0,2022-04-24,3945.0,2022-04-27,1764.0,2022-04-27,1577.0,2022-04-26,7211.0,2022-04-24,7429.0,2022-04-26,1810.0,2022-04-29,1725.0,2022-04-30,1923.0,2022-04-24,8597.0,2022-04-30,3692.0,2022-04-26,1740.0,2022-04-24,7592.0,2022-08-15,2299.0,2022-04-24,7779.0,2022-05-03,1599.0,2022-04-24,6815.0,2022-04-24,8085.0,2022-04-26,2302.0,2022-04-24,2306.0,2022-04-24,4452.0,2022-04-24,4549.0,2022-04-24,8808.0,2022-04-24,7237.0,2022-04-26,5520.0,2022-04-24,3931.0,2022-04-24,6683.0,2022-04-26,1553.0,2022-04-24,8662.0,2022-04-29,2124.0,2022-04-27,2149.0,2022-04-24,8364.0,2022-05-02,2780.0,2022-03-23,5721.0,2022-04-24,7787.0,2022-05-02,4383.0,2022-04-24,6918.0,2022-04-24,10424.0,2022-04-27,2832.0,2022-04-24,6436.0,2022-04-27,2032.0,2022-04-24,9177.0,2022-04-24,7886.0,2022-04-24,2033.0,2022-04-24,3191.0,2022-04-27,2604.0,2022-04-27,1765.0,2022-04-26,6208.0,2022-04-27,1986.0,2022-04-24,6899.0,2022-04-24,6650.0,2022-05-02,1721.0,2022-04-27,1595.0,2022-04-26,4143.0,2022-04-24,7873.0,2022-04-27,2199.0,2022-04-26,6895.0,2022-04-26,1934.0,2022-04-27,3252.0,2022-04-24,5394.0,2022-04-24,7863.0,2022-04-26,2286.0,2022-03-18,6415,2022-04-24,8092.0,2022-04-27,3410.0,2022-04-26,1739.0,2022-07-13,5120.0,2022-04-24,7232.0,2022-04-24,8358.0,2022-03-20,1697.0,2022-08-17,2179.0,2022-04-24,9472.0,2022-04-27,1821.0,2022-04-27,1808.0,2022-04-24,6396.0,2022-04-24,6477.0,2022-04-27,4927.0,2022-04-24,3610.0,2022-04-24,5569.0,2022-04-27,2389.0,2022-04-24,5926.0,2022-04-27,1689.0,2022-04-26,1599.0,2022-03-23,2203.0,2022-04-26,3397.0,2022-04-27,1962.0,2022-04-24,9412.0
